home_team,away_team,home_indicator,diff_OPS,diff_AVG,diff_OBP,diff_SLG,diff_R,diff_HR,diff_ERA,diff_WHIP,diff_SO,diff_OBA,diff_HR_allowed,Winner
Tampa Bay Rays,Atlanta Braves,1,0.07199999999999995,0.04500000000000001,0.029000000000000026,0.04299999999999998,20,-3,-1.08,-0.30000000000000004,-25,-0.057999999999999996,0,1
Tampa Bay Rays,Colorado Rockies,1,0.11699999999999999,0.047000000000000014,0.04500000000000004,0.07200000000000001,29,7,-1.1399999999999997,-0.17999999999999994,-30,0.0040000000000000036,1,1
Tampa Bay Rays,New York Mets,1,0.07299999999999995,0.048000000000000015,0.029000000000000026,0.043999999999999984,9,4,-1.1799999999999997,-0.29000000000000004,14,-0.03799999999999998,0,1
Tampa Bay Rays,Seattle Mariners,1,0.04500000000000004,0.048000000000000015,0.013000000000000012,0.03199999999999997,0,-7,-1.2599999999999998,-0.42999999999999994,-16,-0.057999999999999996,-1,1
Tampa Bay Rays,Texas Rangers,1,0.10899999999999999,0.049000000000000016,0.055999999999999994,0.05299999999999999,23,1,-1.3600000000000003,-0.3999999999999999,32,-0.08100000000000002,4,1
Tampa Bay Rays,Minnesota Twins,1,0.124,0.05100000000000002,0.04600000000000004,0.07899999999999996,15,6,-1.38,-0.29000000000000004,-11,-0.034,-6,1
Tampa Bay Rays,Houston Astros,1,0.128,0.05100000000000002,0.030000000000000027,0.09899999999999998,15,5,-1.38,-0.31000000000000005,0,-0.05099999999999999,-4,1
Tampa Bay Rays,Cincinnati Reds,1,0.12,0.05400000000000002,0.041000000000000036,0.07899999999999996,1,2,-1.5300000000000002,-0.3799999999999999,10,-0.04199999999999998,-2,1
Tampa Bay Rays,Kansas City Royals,1,0.16400000000000003,0.061000000000000026,0.055999999999999994,0.10799999999999998,14,6,-1.63,-0.3699999999999999,24,-0.05199999999999999,-3,1
Tampa Bay Rays,Pittsburgh Pirates,1,0.16100000000000003,0.07,0.04700000000000004,0.11399999999999999,14,6,-1.9699999999999998,-0.49,0,-0.07600000000000001,1,1
Tampa Bay Rays,Chicago White Sox,1,0.18000000000000005,0.07100000000000001,0.06,0.12,27,7,-2.21,-0.56,31,-0.09199999999999997,-5,1
New York Yankees,St. Louis Cardinals,1,0.04499999999999993,-0.02200000000000002,-0.004999999999999949,0.04999999999999999,13,13,0.9500000000000002,0.040000000000000036,-6,0.008000000000000007,10,0
New York Yankees,San Diego Padres,1,0.06299999999999994,-0.016000000000000014,-0.004999999999999949,0.068,19,14,0.77,0.16999999999999993,-3,0.038000000000000006,5,1
New York Yankees,Tampa Bay Rays,1,0.08199999999999996,-0.009000000000000008,0.013000000000000012,0.069,26,14,0.25,0.20999999999999996,12,0.033,-3,1
New York Yankees,Toronto Blue Jays,1,0.124,0.0020000000000000018,0.01200000000000001,0.11199999999999999,31,21,-0.029999999999999805,0.16999999999999993,-15,0.02100000000000002,-7,1
New York Yankees,Chicago Cubs,1,0.05599999999999994,0.0030000000000000027,0.0030000000000000027,0.05399999999999999,-17,6,-0.10999999999999988,0.11999999999999988,-10,0.0020000000000000018,-11,0
New York Yankees,Miami Marlins,1,0.128,0.0030000000000000027,0.016000000000000014,0.11199999999999999,32,21,-0.1299999999999999,0.11999999999999988,13,0.007000000000000006,4,1
New York Yankees,Arizona Diamondbacks,1,0.028999999999999915,0.0040000000000000036,-0.003999999999999948,0.032999999999999974,3,7,-0.14000000000000012,-0.030000000000000027,1,0.0030000000000000027,2,1
New York Yankees,Athletics,1,0.07999999999999996,0.006000000000000005,0.029000000000000026,0.04999999999999999,19,6,-0.17999999999999972,0.1100000000000001,18,0.017000000000000015,-3,1
New York Yankees,Boston Red Sox,1,0.127,0.01100000000000001,0.02300000000000002,0.10299999999999998,21,16,-0.3999999999999999,0.1100000000000001,-19,0.02400000000000002,1,1
New York Yankees,Philadelphia Phillies,1,0.11699999999999999,0.019000000000000017,0.014000000000000012,0.10299999999999998,33,15,-0.41000000000000014,0.040000000000000036,0,-0.005999999999999978,-2,1
New York Yankees,Los Angeles Dodgers,1,0.06599999999999995,0.020000000000000018,0.019000000000000017,0.046999999999999986,14,-1,-0.48999999999999977,0.040000000000000036,6,0.0050000000000000044,7,1
New York Yankees,Detroit Tigers,1,0.118,0.020000000000000018,0.026000000000000023,0.09099999999999997,26,13,-0.5299999999999998,-0.050000000000000044,-30,0.009000000000000008,-1,1
New York Yankees,Milwaukee Brewers,1,0.138,0.02300000000000002,0.03600000000000003,0.10199999999999998,15,12,-0.5899999999999999,-0.1100000000000001,21,-0.015999999999999986,-2,1
New York Yankees,Los Angeles Angels,1,0.09599999999999997,0.023999999999999994,0.04400000000000004,0.05299999999999999,31,3,-0.5899999999999999,-0.10000000000000009,2,-0.015999999999999986,0,1
New York Yankees,San Francisco Giants,1,0.09799999999999998,0.023999999999999994,0.030000000000000027,0.068,7,12,-0.7400000000000002,0.040000000000000036,-11,0.0040000000000000036,-2,1
New York Yankees,Baltimore Orioles,1,0.135,0.024999999999999994,0.04300000000000004,0.09299999999999997,29,13,-0.7400000000000002,0.09000000000000008,25,0.01100000000000001,6,1
New York Yankees,Cleveland Guardians,1,0.1409999999999999,0.028999999999999998,0.03500000000000003,0.10599999999999998,41,13,-0.8099999999999996,-0.1399999999999999,4,-0.01999999999999999,-5,1
New York Yankees,Washington Nationals,1,0.15899999999999992,0.032,0.041000000000000036,0.118,30,14,-0.8300000000000001,-0.09000000000000008,-4,-0.03,2,1
New York Yankees,Atlanta Braves,1,0.15399999999999991,0.036000000000000004,0.04200000000000004,0.11199999999999999,46,11,-0.8300000000000001,-0.09000000000000008,-13,-0.024999999999999994,-3,1
New York Yankees,Colorado Rockies,1,0.19899999999999995,0.038000000000000006,0.05800000000000005,0.14100000000000001,55,21,-0.8899999999999997,0.030000000000000027,-18,0.037000000000000005,-2,1
New York Yankees,New York Mets,1,0.15499999999999992,0.03900000000000001,0.04200000000000004,0.11299999999999999,35,18,-0.9299999999999997,-0.08000000000000007,26,-0.004999999999999977,-3,1
New York Yankees,Seattle Mariners,1,0.127,0.03900000000000001,0.026000000000000023,0.10099999999999998,26,7,-1.0099999999999998,-0.21999999999999997,-4,-0.024999999999999994,-4,1
New York Yankees,Texas Rangers,1,0.19099999999999995,0.04000000000000001,0.069,0.122,49,15,-1.1100000000000003,-0.18999999999999995,44,-0.048000000000000015,1,1
New York Yankees,Minnesota Twins,1,0.20599999999999996,0.04200000000000001,0.05900000000000005,0.14799999999999996,41,20,-1.13,-0.08000000000000007,1,-0.0010000000000000009,-9,1
New York Yankees,Houston Astros,1,0.20999999999999996,0.04200000000000001,0.04300000000000004,0.16799999999999998,41,19,-1.13,-0.10000000000000009,12,-0.017999999999999988,-7,1
New York Yankees,Cincinnati Reds,1,0.20199999999999996,0.04500000000000001,0.05400000000000005,0.14799999999999996,27,16,-1.2800000000000002,-0.16999999999999993,22,-0.00899999999999998,-5,1
New York Yankees,Kansas City Royals,1,0.246,0.05200000000000002,0.069,0.177,40,20,-1.38,-0.15999999999999992,36,-0.01899999999999999,-6,1
New York Yankees,Pittsburgh Pirates,1,0.243,0.061,0.06000000000000005,0.183,40,20,-1.7199999999999998,-0.28,12,-0.04300000000000001,-2,1
New York Yankees,Chicago White Sox,1,0.262,0.062,0.07300000000000001,0.189,53,21,-1.96,-0.3500000000000001,43,-0.05899999999999997,-8,1
Toronto Blue Jays,St. Louis Cardinals,1,-0.07900000000000007,-0.02400000000000002,-0.01699999999999996,-0.062,-18,-8,0.98,-0.1299999999999999,9,-0.013000000000000012,17,0
Toronto Blue Jays,San Diego Padres,1,-0.061000000000000054,-0.018000000000000016,-0.01699999999999996,-0.043999999999999984,-12,-7,0.7999999999999998,0.0,12,0.016999999999999987,12,1
Toronto Blue Jays,Tampa Bay Rays,1,-0.04200000000000004,-0.01100000000000001,0.0010000000000000009,-0.04299999999999998,-5,-7,0.2799999999999998,0.040000000000000036,27,0.011999999999999983,4,0
Toronto Blue Jays,New York Yankees,1,-0.124,-0.0020000000000000018,-0.01200000000000001,-0.11199999999999999,-31,-21,0.029999999999999805,-0.16999999999999993,15,-0.02100000000000002,7,0
Toronto Blue Jays,Chicago Cubs,1,-0.06800000000000006,0.0010000000000000009,-0.009000000000000008,-0.057999999999999996,-48,-15,-0.08000000000000007,-0.050000000000000044,5,-0.019000000000000017,-4,0
Toronto Blue Jays,Miami Marlins,1,0.0040000000000000036,0.0010000000000000009,0.0040000000000000036,0.0,1,0,-0.10000000000000009,-0.050000000000000044,28,-0.014000000000000012,11,1
Toronto Blue Jays,Arizona Diamondbacks,1,-0.09500000000000008,0.0020000000000000018,-0.01599999999999996,-0.07900000000000001,-28,-14,-0.11000000000000032,-0.19999999999999996,16,-0.018000000000000016,9,0
Toronto Blue Jays,Athletics,1,-0.04400000000000004,0.0040000000000000036,0.017000000000000015,-0.062,-12,-15,-0.1499999999999999,-0.05999999999999983,33,-0.0040000000000000036,4,0
Toronto Blue Jays,Boston Red Sox,1,0.0030000000000000027,0.009000000000000008,0.01100000000000001,-0.009000000000000008,-10,-5,-0.3700000000000001,-0.05999999999999983,-4,0.0030000000000000027,8,1
Toronto Blue Jays,Philadelphia Phillies,1,-0.007000000000000006,0.017000000000000015,0.0020000000000000018,-0.009000000000000008,2,-6,-0.38000000000000034,-0.1299999999999999,15,-0.026999999999999996,5,1
Toronto Blue Jays,Los Angeles Dodgers,1,-0.05800000000000005,0.018000000000000016,0.007000000000000006,-0.065,-17,-22,-0.45999999999999996,-0.1299999999999999,21,-0.016000000000000014,14,1
Toronto Blue Jays,Detroit Tigers,1,-0.006000000000000005,0.018000000000000016,0.014000000000000012,-0.02100000000000002,-5,-8,-0.5,-0.21999999999999997,-15,-0.01200000000000001,6,0
Toronto Blue Jays,Milwaukee Brewers,1,0.014000000000000012,0.02100000000000002,0.02400000000000002,-0.010000000000000009,-16,-9,-0.56,-0.28,36,-0.037000000000000005,5,1
Toronto Blue Jays,Los Angeles Angels,1,-0.028000000000000025,0.021999999999999992,0.03200000000000003,-0.059,0,-18,-0.56,-0.27,17,-0.037000000000000005,7,1
Toronto Blue Jays,San Francisco Giants,1,-0.026000000000000023,0.021999999999999992,0.018000000000000016,-0.043999999999999984,-24,-9,-0.7100000000000004,-0.1299999999999999,4,-0.017000000000000015,5,0
Toronto Blue Jays,Baltimore Orioles,1,0.01100000000000001,0.022999999999999993,0.031000000000000028,-0.019000000000000017,-2,-8,-0.7100000000000004,-0.07999999999999985,40,-0.010000000000000009,13,1
Toronto Blue Jays,Cleveland Guardians,1,0.016999999999999904,0.026999999999999996,0.02300000000000002,-0.006000000000000005,10,-8,-0.7799999999999998,-0.30999999999999983,19,-0.04100000000000001,2,1
Toronto Blue Jays,Washington Nationals,1,0.03499999999999992,0.03,0.029000000000000026,0.006000000000000005,-1,-7,-0.8000000000000003,-0.26,11,-0.05100000000000002,9,1
Toronto Blue Jays,Atlanta Braves,1,0.029999999999999916,0.034,0.030000000000000027,0.0,15,-10,-0.8000000000000003,-0.26,2,-0.04600000000000001,4,1
Toronto Blue Jays,Colorado Rockies,1,0.07499999999999996,0.036000000000000004,0.04600000000000004,0.029000000000000026,24,0,-0.8599999999999999,-0.1399999999999999,-3,0.015999999999999986,5,1
Toronto Blue Jays,New York Mets,1,0.030999999999999917,0.037000000000000005,0.030000000000000027,0.0010000000000000009,4,-3,-0.8999999999999999,-0.25,41,-0.025999999999999995,4,1
Toronto Blue Jays,Seattle Mariners,1,0.0030000000000000027,0.037000000000000005,0.014000000000000012,-0.01100000000000001,-5,-14,-0.98,-0.3899999999999999,11,-0.04600000000000001,3,1
Toronto Blue Jays,Texas Rangers,1,0.06699999999999995,0.038000000000000006,0.056999999999999995,0.010000000000000009,18,-6,-1.0800000000000005,-0.3599999999999999,59,-0.06900000000000003,8,1
Toronto Blue Jays,Minnesota Twins,1,0.08199999999999996,0.04000000000000001,0.04700000000000004,0.035999999999999976,10,-1,-1.1,-0.25,16,-0.02200000000000002,-2,1
Toronto Blue Jays,Houston Astros,1,0.08599999999999997,0.04000000000000001,0.031000000000000028,0.055999999999999994,10,-2,-1.1,-0.27,27,-0.03900000000000001,0,1
Toronto Blue Jays,Cincinnati Reds,1,0.07799999999999996,0.04300000000000001,0.04200000000000004,0.035999999999999976,-4,-5,-1.2500000000000004,-0.33999999999999986,37,-0.03,2,1
Toronto Blue Jays,Kansas City Royals,1,0.122,0.05000000000000002,0.056999999999999995,0.065,9,-1,-1.35,-0.32999999999999985,51,-0.04000000000000001,1,1
Toronto Blue Jays,Pittsburgh Pirates,1,0.119,0.059,0.04800000000000004,0.07100000000000001,9,-1,-1.69,-0.44999999999999996,27,-0.06400000000000003,5,1
Toronto Blue Jays,Chicago White Sox,1,0.138,0.06,0.061,0.07700000000000001,22,0,-1.9300000000000002,-0.52,58,-0.07999999999999999,-1,1
Chicago Cubs,St. Louis Cardinals,1,-0.01100000000000001,-0.025000000000000022,-0.007999999999999952,-0.0040000000000000036,30,7,1.06,-0.07999999999999985,4,0.006000000000000005,21,1
Chicago Cubs,San Diego Padres,1,0.007000000000000006,-0.019000000000000017,-0.007999999999999952,0.014000000000000012,36,8,0.8799999999999999,0.050000000000000044,7,0.036000000000000004,16,1
Chicago Cubs,Tampa Bay Rays,1,0.026000000000000023,-0.01200000000000001,0.010000000000000009,0.015000000000000013,43,8,0.3599999999999999,0.09000000000000008,22,0.031,8,1
Chicago Cubs,New York Yankees,1,-0.05599999999999994,-0.0030000000000000027,-0.0030000000000000027,-0.05399999999999999,17,-6,0.10999999999999988,-0.11999999999999988,10,-0.0020000000000000018,11,1
Chicago Cubs,Toronto Blue Jays,1,0.06800000000000006,-0.0010000000000000009,0.009000000000000008,0.057999999999999996,48,15,0.08000000000000007,0.050000000000000044,-5,0.019000000000000017,4,1
Chicago Cubs,Miami Marlins,1,0.07200000000000006,0.0,0.013000000000000012,0.057999999999999996,49,15,-0.020000000000000018,0.0,23,0.0050000000000000044,15,1
Chicago Cubs,Arizona Diamondbacks,1,-0.027000000000000024,0.0010000000000000009,-0.006999999999999951,-0.02100000000000002,20,1,-0.03000000000000025,-0.1499999999999999,11,0.0010000000000000009,13,1
Chicago Cubs,Athletics,1,0.02400000000000002,0.0030000000000000027,0.026000000000000023,-0.0040000000000000036,36,0,-0.06999999999999984,-0.009999999999999787,28,0.015000000000000013,8,1
Chicago Cubs,Boston Red Sox,1,0.07100000000000006,0.008000000000000007,0.020000000000000018,0.04899999999999999,38,10,-0.29000000000000004,-0.009999999999999787,-9,0.02200000000000002,12,1
Chicago Cubs,Philadelphia Phillies,1,0.061000000000000054,0.016000000000000014,0.01100000000000001,0.04899999999999999,50,9,-0.30000000000000027,-0.07999999999999985,10,-0.00799999999999998,9,1
Chicago Cubs,Los Angeles Dodgers,1,0.010000000000000009,0.017000000000000015,0.016000000000000014,-0.007000000000000006,31,-7,-0.3799999999999999,-0.07999999999999985,16,0.0030000000000000027,18,1
Chicago Cubs,Detroit Tigers,1,0.062000000000000055,0.017000000000000015,0.02300000000000002,0.03699999999999998,43,7,-0.41999999999999993,-0.16999999999999993,-20,0.007000000000000006,10,1
Chicago Cubs,Milwaukee Brewers,1,0.08200000000000007,0.020000000000000018,0.03300000000000003,0.04799999999999999,32,6,-0.48,-0.22999999999999998,31,-0.017999999999999988,9,1
Chicago Cubs,Los Angeles Angels,1,0.040000000000000036,0.02099999999999999,0.041000000000000036,-0.0010000000000000009,48,-3,-0.48,-0.21999999999999997,12,-0.017999999999999988,11,1
Chicago Cubs,San Francisco Giants,1,0.04200000000000004,0.02099999999999999,0.027000000000000024,0.014000000000000012,24,6,-0.6300000000000003,-0.07999999999999985,-1,0.0020000000000000018,9,1
Chicago Cubs,Baltimore Orioles,1,0.07900000000000007,0.021999999999999992,0.040000000000000036,0.03899999999999998,46,7,-0.6300000000000003,-0.029999999999999805,35,0.009000000000000008,17,1
Chicago Cubs,Cleveland Guardians,1,0.08499999999999996,0.025999999999999995,0.03200000000000003,0.05199999999999999,58,7,-0.6999999999999997,-0.2599999999999998,14,-0.021999999999999992,6,1
Chicago Cubs,Washington Nationals,1,0.10299999999999998,0.028999999999999998,0.038000000000000034,0.064,47,8,-0.7200000000000002,-0.20999999999999996,6,-0.032,13,1
Chicago Cubs,Atlanta Braves,1,0.09799999999999998,0.033,0.039000000000000035,0.057999999999999996,63,5,-0.7200000000000002,-0.20999999999999996,-3,-0.026999999999999996,8,1
Chicago Cubs,Colorado Rockies,1,0.14300000000000002,0.035,0.05500000000000005,0.08700000000000002,72,15,-0.7799999999999998,-0.08999999999999986,-8,0.035,9,1
Chicago Cubs,New York Mets,1,0.09899999999999998,0.036000000000000004,0.039000000000000035,0.059,52,12,-0.8199999999999998,-0.19999999999999996,36,-0.0069999999999999785,8,1
Chicago Cubs,Seattle Mariners,1,0.07100000000000006,0.036000000000000004,0.02300000000000002,0.046999999999999986,43,1,-0.8999999999999999,-0.33999999999999986,6,-0.026999999999999996,7,1
Chicago Cubs,Texas Rangers,1,0.135,0.037000000000000005,0.066,0.068,66,9,-1.0000000000000004,-0.30999999999999983,54,-0.05000000000000002,12,1
Chicago Cubs,Minnesota Twins,1,0.15000000000000002,0.03900000000000001,0.05600000000000005,0.09399999999999997,58,14,-1.02,-0.19999999999999996,11,-0.0030000000000000027,2,1
Chicago Cubs,Houston Astros,1,0.15400000000000003,0.03900000000000001,0.040000000000000036,0.11399999999999999,58,13,-1.02,-0.21999999999999997,22,-0.01999999999999999,4,1
Chicago Cubs,Cincinnati Reds,1,0.14600000000000002,0.04200000000000001,0.051000000000000045,0.09399999999999997,44,10,-1.1700000000000004,-0.2899999999999998,32,-0.010999999999999982,6,1
Chicago Cubs,Kansas City Royals,1,0.19000000000000006,0.049000000000000016,0.066,0.123,57,14,-1.27,-0.2799999999999998,46,-0.02099999999999999,5,1
Chicago Cubs,Pittsburgh Pirates,1,0.18700000000000006,0.057999999999999996,0.05700000000000005,0.129,57,14,-1.6099999999999999,-0.3999999999999999,22,-0.04500000000000001,9,1
Chicago Cubs,Chicago White Sox,1,0.20600000000000007,0.059,0.07,0.135,70,15,-1.85,-0.47,53,-0.06099999999999997,3,1
Miami Marlins,St. Louis Cardinals,1,-0.08300000000000007,-0.025000000000000022,-0.020999999999999963,-0.062,-19,-8,1.08,-0.07999999999999985,-19,0.0010000000000000009,6,0
Miami Marlins,San Diego Padres,1,-0.06500000000000006,-0.019000000000000017,-0.020999999999999963,-0.043999999999999984,-13,-7,0.8999999999999999,0.050000000000000044,-16,0.031,1,0
Miami Marlins,Tampa Bay Rays,1,-0.04600000000000004,-0.01200000000000001,-0.0030000000000000027,-0.04299999999999998,-6,-7,0.3799999999999999,0.09000000000000008,-1,0.025999999999999995,-7,0
Miami Marlins,New York Yankees,1,-0.128,-0.0030000000000000027,-0.016000000000000014,-0.11199999999999999,-32,-21,0.1299999999999999,-0.11999999999999988,-13,-0.007000000000000006,-4,0
Miami Marlins,Toronto Blue Jays,1,-0.0040000000000000036,-0.0010000000000000009,-0.0040000000000000036,0.0,-1,0,0.10000000000000009,0.050000000000000044,-28,0.014000000000000012,-11,0
Miami Marlins,Chicago Cubs,1,-0.07200000000000006,0.0,-0.013000000000000012,-0.057999999999999996,-49,-15,0.020000000000000018,0.0,-23,-0.0050000000000000044,-15,0
Miami Marlins,Arizona Diamondbacks,1,-0.09900000000000009,0.0010000000000000009,-0.019999999999999962,-0.07900000000000001,-29,-14,-0.010000000000000231,-0.1499999999999999,-12,-0.0040000000000000036,-2,0
Miami Marlins,Athletics,1,-0.04800000000000004,0.0030000000000000027,0.013000000000000012,-0.062,-13,-15,-0.04999999999999982,-0.009999999999999787,5,0.010000000000000009,-7,0
Miami Marlins,Boston Red Sox,1,-0.0010000000000000009,0.008000000000000007,0.007000000000000006,-0.009000000000000008,-11,-5,-0.27,-0.009999999999999787,-32,0.017000000000000015,-3,0
Miami Marlins,Philadelphia Phillies,1,-0.01100000000000001,0.016000000000000014,-0.0020000000000000018,-0.009000000000000008,1,-6,-0.28000000000000025,-0.07999999999999985,-13,-0.012999999999999984,-6,1
Miami Marlins,Los Angeles Dodgers,1,-0.062000000000000055,0.017000000000000015,0.0030000000000000027,-0.065,-18,-22,-0.3599999999999999,-0.07999999999999985,-7,-0.0020000000000000018,3,0
Miami Marlins,Detroit Tigers,1,-0.010000000000000009,0.017000000000000015,0.010000000000000009,-0.02100000000000002,-6,-8,-0.3999999999999999,-0.16999999999999993,-43,0.0020000000000000018,-5,0
Miami Marlins,Milwaukee Brewers,1,0.010000000000000009,0.020000000000000018,0.020000000000000018,-0.010000000000000009,-17,-9,-0.45999999999999996,-0.22999999999999998,8,-0.022999999999999993,-6,0
Miami Marlins,Los Angeles Angels,1,-0.03200000000000003,0.02099999999999999,0.028000000000000025,-0.059,-1,-18,-0.45999999999999996,-0.21999999999999997,-11,-0.022999999999999993,-4,0
Miami Marlins,San Francisco Giants,1,-0.030000000000000027,0.02099999999999999,0.014000000000000012,-0.043999999999999984,-25,-9,-0.6100000000000003,-0.07999999999999985,-24,-0.0030000000000000027,-6,0
Miami Marlins,Baltimore Orioles,1,0.007000000000000006,0.021999999999999992,0.027000000000000024,-0.019000000000000017,-3,-8,-0.6100000000000003,-0.029999999999999805,12,0.0040000000000000036,2,0
Miami Marlins,Cleveland Guardians,1,0.0129999999999999,0.025999999999999995,0.019000000000000017,-0.006000000000000005,9,-8,-0.6799999999999997,-0.2599999999999998,-9,-0.026999999999999996,-9,0
Miami Marlins,Washington Nationals,1,0.030999999999999917,0.028999999999999998,0.025000000000000022,0.006000000000000005,-2,-7,-0.7000000000000002,-0.20999999999999996,-17,-0.037000000000000005,-2,1
Miami Marlins,Atlanta Braves,1,0.025999999999999912,0.033,0.026000000000000023,0.0,14,-10,-0.7000000000000002,-0.20999999999999996,-26,-0.032,-7,0
Miami Marlins,Colorado Rockies,1,0.07099999999999995,0.035,0.04200000000000004,0.029000000000000026,23,0,-0.7599999999999998,-0.08999999999999986,-31,0.03,-6,1
Miami Marlins,New York Mets,1,0.026999999999999913,0.036000000000000004,0.026000000000000023,0.0010000000000000009,3,-3,-0.7999999999999998,-0.19999999999999996,13,-0.011999999999999983,-7,0
Miami Marlins,Seattle Mariners,1,-0.0010000000000000009,0.036000000000000004,0.010000000000000009,-0.01100000000000001,-6,-14,-0.8799999999999999,-0.33999999999999986,-17,-0.032,-8,1
Miami Marlins,Texas Rangers,1,0.06299999999999994,0.037000000000000005,0.05299999999999999,0.010000000000000009,17,-6,-0.9800000000000004,-0.30999999999999983,31,-0.05500000000000002,-3,1
Miami Marlins,Minnesota Twins,1,0.07799999999999996,0.03900000000000001,0.04300000000000004,0.035999999999999976,9,-1,-1.0,-0.19999999999999996,-12,-0.008000000000000007,-13,1
Miami Marlins,Houston Astros,1,0.08199999999999996,0.03900000000000001,0.027000000000000024,0.055999999999999994,9,-2,-1.0,-0.21999999999999997,-1,-0.024999999999999994,-11,1
Miami Marlins,Cincinnati Reds,1,0.07399999999999995,0.04200000000000001,0.038000000000000034,0.035999999999999976,-5,-5,-1.1500000000000004,-0.2899999999999998,9,-0.015999999999999986,-9,1
Miami Marlins,Kansas City Royals,1,0.118,0.049000000000000016,0.05299999999999999,0.065,8,-1,-1.25,-0.2799999999999998,23,-0.025999999999999995,-10,1
Miami Marlins,Pittsburgh Pirates,1,0.11499999999999999,0.057999999999999996,0.04400000000000004,0.07100000000000001,8,-1,-1.5899999999999999,-0.3999999999999999,-1,-0.05000000000000002,-6,1
Miami Marlins,Chicago White Sox,1,0.134,0.059,0.056999999999999995,0.07700000000000001,21,0,-1.83,-0.47,30,-0.06599999999999998,-12,1
Arizona Diamondbacks,St. Louis Cardinals,1,0.016000000000000014,-0.026000000000000023,-0.0010000000000000009,0.017000000000000015,10,6,1.0900000000000003,0.07000000000000006,-7,0.0050000000000000044,8,0
Arizona Diamondbacks,San Diego Padres,1,0.03400000000000003,-0.020000000000000018,-0.0010000000000000009,0.03500000000000003,16,7,0.9100000000000001,0.19999999999999996,-4,0.035,3,1
Arizona Diamondbacks,Tampa Bay Rays,1,0.05300000000000005,-0.013000000000000012,0.01699999999999996,0.03600000000000003,23,7,0.3900000000000001,0.24,11,0.03,-5,1
Arizona Diamondbacks,New York Yankees,1,-0.028999999999999915,-0.0040000000000000036,0.003999999999999948,-0.032999999999999974,-3,-7,0.14000000000000012,0.030000000000000027,-1,-0.0030000000000000027,-2,0
Arizona Diamondbacks,Toronto Blue Jays,1,0.09500000000000008,-0.0020000000000000018,0.01599999999999996,0.07900000000000001,28,14,0.11000000000000032,0.19999999999999996,-16,0.018000000000000016,-9,1
Arizona Diamondbacks,Chicago Cubs,1,0.027000000000000024,-0.0010000000000000009,0.006999999999999951,0.02100000000000002,-20,-1,0.03000000000000025,0.1499999999999999,-11,-0.0010000000000000009,-13,0
Arizona Diamondbacks,Miami Marlins,1,0.09900000000000009,-0.0010000000000000009,0.019999999999999962,0.07900000000000001,29,14,0.010000000000000231,0.1499999999999999,12,0.0040000000000000036,2,1
Arizona Diamondbacks,Athletics,1,0.051000000000000045,0.0020000000000000018,0.032999999999999974,0.017000000000000015,16,-1,-0.03999999999999959,0.14000000000000012,17,0.014000000000000012,-5,1
Arizona Diamondbacks,Boston Red Sox,1,0.09800000000000009,0.007000000000000006,0.02699999999999997,0.07,18,9,-0.2599999999999998,0.14000000000000012,-20,0.02100000000000002,-1,1
Arizona Diamondbacks,Philadelphia Phillies,1,0.08800000000000008,0.015000000000000013,0.01799999999999996,0.07,30,8,-0.27,0.07000000000000006,-1,-0.00899999999999998,-4,1
Arizona Diamondbacks,Los Angeles Dodgers,1,0.03700000000000003,0.016000000000000014,0.022999999999999965,0.014000000000000012,11,-8,-0.34999999999999964,0.07000000000000006,5,0.0020000000000000018,5,1
Arizona Diamondbacks,Detroit Tigers,1,0.08900000000000008,0.016000000000000014,0.02999999999999997,0.057999999999999996,23,6,-0.3899999999999997,-0.020000000000000018,-31,0.006000000000000005,-3,1
Arizona Diamondbacks,Milwaukee Brewers,1,0.1090000000000001,0.019000000000000017,0.03999999999999998,0.069,12,5,-0.44999999999999973,-0.08000000000000007,20,-0.01899999999999999,-4,1
Arizona Diamondbacks,Los Angeles Angels,1,0.06700000000000006,0.01999999999999999,0.04799999999999999,0.020000000000000018,28,-4,-0.44999999999999973,-0.07000000000000006,1,-0.01899999999999999,-2,1
Arizona Diamondbacks,San Francisco Giants,1,0.06900000000000006,0.01999999999999999,0.033999999999999975,0.03500000000000003,4,5,-0.6000000000000001,0.07000000000000006,-12,0.0010000000000000009,-4,1
Arizona Diamondbacks,Baltimore Orioles,1,0.1060000000000001,0.02099999999999999,0.046999999999999986,0.06,26,6,-0.6000000000000001,0.1200000000000001,24,0.008000000000000007,4,1
Arizona Diamondbacks,Cleveland Guardians,1,0.11199999999999999,0.024999999999999994,0.03899999999999998,0.07300000000000001,38,6,-0.6699999999999995,-0.10999999999999988,3,-0.022999999999999993,-7,1
Arizona Diamondbacks,Washington Nationals,1,0.13,0.027999999999999997,0.044999999999999984,0.08500000000000002,27,7,-0.69,-0.06000000000000005,-5,-0.033,0,1
Arizona Diamondbacks,Atlanta Braves,1,0.125,0.032,0.045999999999999985,0.07900000000000001,43,4,-0.69,-0.06000000000000005,-14,-0.027999999999999997,-5,1
Arizona Diamondbacks,Colorado Rockies,1,0.17000000000000004,0.034,0.062,0.10800000000000004,52,14,-0.7499999999999996,0.06000000000000005,-19,0.034,-4,1
Arizona Diamondbacks,New York Mets,1,0.126,0.035,0.045999999999999985,0.08000000000000002,32,11,-0.7899999999999996,-0.050000000000000044,25,-0.00799999999999998,-5,1
